WKT,id,codcen,dlibre,cod_generica,dgenerica_cas,dgenerica_val,despecifica,regimen,cif_centro,titular,direccion,codpos,telef,fax,mail,web,cod_ine_mun,noms_mun,localidad_oficial,comarca,provincia,latitud,longitud,cod_estado,desc_estado,tiene_ip,cod_aplicacion,desc_aplicacion
POINT (714098.991126164 4318749.99538508),2676,46020704,CENTRE PRIVAT SEMINARIO MENOR DIOCESANO,1045,CENTRO PRIVADO DE EDUCACIÓN SECUNDARIA,CENTRE PRIVAT D'EDUCACIÓ SECUNDÀRIA,SEMINARIO MENOR DIOCESANO,PRIVADO,Q4600005E,ARQUEBISBAT DE VALENCIA,"CM. DOS MOLINS, S/N",46800,962281672,962275352,info@seminariomenorvalencia.com,http://www.seminariomenorvalencia.com/,46145,Xàtiva,Xàtiva,la Costera,València/Valencia,38.991586,-0.527944,A,ALTA,N,2,CENTROS
POINT (727612.545614536 4378453.78428742),2677,46020716,CONSERVATORI PROFESSIONAL DE MÚSICA,1131,CONSERVATORIO PROFESIONAL DE MÚSICA,CONSERVATORI PROFESSIONAL DE MÚSICA,,PÚBLICO,S4600346C,GENERALITAT VALENCIANA,"CL. MANYANS, 1",46133,961629150,0,46020716@edu.gva.es,0,46166,Meliana,Meliana,l'Horta Nord,València/Valencia,39.525594,-0.351906,A,ALTA,S,2,CENTROS
POINT (723296.561377976 4360599.71338367),2678,46020728,CONSERVATORI PROFESSIONAL DE MÚSICA MUNICIPAL,1131,CONSERVATORIO PROFESIONAL DE MÚSICA,CONSERVATORI PROFESSIONAL DE MÚSICA,MUNICIPAL,PÚBLICO,G96480900,AJUNTAMENT DE SILLA,"CL. DOCTOR FLEMING, 26",46460,961210988,961210988,conservatori@silla.es,0,46230,Silla,Silla,l'Horta Sud,València/Valencia,39.366015,-0.408039,A,ALTA,N,2,CENTROS
POINT (721049.960554469 4378761.65465641),2679,46020731,CENTRE PRIVAT GENÇANA,1072,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA","CENTRE PRIVAT D'EDUCACIÓ INFANTIL, PRIMÀRIA I SECUNDÀRIA",GENÇANA,CONCERTADO,F02815009,"CENTRE EDUCATIU GENÇANA, SL","CL. ERMITA NOVA, 3",46110,963641949,963900740,recepcion@gencana.es,http://www.gencana.es/,46135,Godella,Godella,l'Horta Nord,València/Valencia,39.530079,-0.428081,A,ALTA,N,2,CENTROS
POINT (722424.900946291 4382636.42517325),2680,46020741,CEE PRIV. LOS SILOS,1021,CENTRO PRIVADO DE EDUCACIÓN ESPECIAL,CENTRE PRIVAT D'EDUCACIÓ ESPECIAL,LOS SILOS,CONCERTADO,G46480265,AMPA DEL CEE LOS SILOS DE MASIAS,"CL. CARRER 156, 2",46113,961394286,961394286,ceelossilos@ceesilos.com,http://ceesilos.com/,46171,Montcada/Moncada,Moncada,l'Horta Nord,València/Valencia,39.564602,-0.410802,A,ALTA,N,2,CENTROS
POINT (647632.703193104 4387161.18866497),2681,46020753,ESCUELA PRIVADA DE MÚSICA CUEVAS DE UTIEL,1194,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,CUEVAS DE UTIEL,PRIVADO,G46232989,AGRUPACIÓN MUSICAL LAS CUEVAS DE UTIEL,"CL. NUESTRA SEÑORA DE LORETO, 4",46300,962310056,0,lascuevas1950@hotmail.es,0,46249,Utiel,Cuevas (Las),La Plana de Utiel-Requena,València/Valencia,39.621491,-1.279972,A,ALTA,N,2,CENTROS
POINT (746226.275206736 4319815.38579424),2682,46020765,ESCOLA PRIVADA DE MÚSICA DISTRICTE MARITIM GRAU DE GANDIA,1194,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,DISTRICTE MARÍTIM GRAU DE GANDIA,PRIVADO,G96343223,ESCUELA DE MÚSICA DISTRICTE MARÍTIM GRAU DE GANDIA,"CL. MARE DE DÉU, 17",46730,962841164,0,secretaria.em@graugandia.com,0,46131,Gandia,Grau I Platja,la Safor,València/Valencia,38.99273,-0.157006,A,ALTA,N,2,CENTROS
POINT (732568.852861231 4325271.78513491),2683,46020789,ESCOLA PRIVADA DE MÚSICA MESTRE AMOROS,1194,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,MESTRE AMOROS,PRIVADO,G46173217,SOCIEDAD UNIÓN MUSICAL DE SIMAT DE VALLDIGNA,"CL. AUSIÀS MARCH, 3",46750,962810327,0,sumsimat@gmail.com,0,46231,Simat de la Valldigna,Simat De La Valldigna,la Safor,València/Valencia,39.04558,-0.312672,A,ALTA,N,2,CENTROS
POINT (745256.059516776 4311385.28691572),2684,46020790,ESCOLA PRIVADA DE MÚSICA CARRÒS,1194,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,CARRÒS,PRIVADO,G96409958,ESCOLA DE MÚSICA CARRÒS,"AV. DE LA CONSTITUCIÓN, 10",46717,962833490,0,aamcarros@gmail.com,0,46127,la Font d'en Carròs,Font D'En Carròs (La),la Safor,València/Valencia,38.917128,-0.171216,A,ALTA,N,2,CENTROS
POINT (721372.426033999 4340530.86233524),2685,46020807,ESCOLA PRIVADA DE MÚSICA INSTITUT KODALY SCHOLA CANTORUM,1194,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,INSTITUT KODALY SCHOLA CANTORUM,PRIVADO,G46695292,SCHOLA CANTORUM D'ALGEMESÍ,"CL. PARQUE SALVADOR CASTELL, 65",46680,962424060,962420027,schola@ctv.es,http://www.scholalgemesi.com/,46029,Algemesí,Algemesí,la Ribera Alta,València/Valencia,39.185853,-0.436948,A,ALTA,N,2,CENTROS
POINT (740853.797030929 4321653.18423152),2686,46020819,ESCOLA PRIVADA DE MÚSICA,1194,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,,PRIVADO,G46171906,SOCIETAT INSTRUCTIVA UNIÓ MUSICAL DE XERESA,"CL. VALENCIA, 4",46790,962845583,0,siumxeresa@gmail.com,0,46146,Xeresa,Xeresa,la Safor,València/Valencia,39.010766,-0.218321,A,ALTA,N,2,CENTROS
POINT (729590.120095944 4384406.35832476),2687,46020820,ESCOLA PRIVADA DE MÚSICA UNIÓ MUSICAL,1194,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,UNIÓ MUSICAL,PRIVADO,G46170700,SOCIEDAD MUSICAL UNIÓ MUSICAL DE LA POBLA FARNALS,"CL. DE LES ESCOLES, 2",46139,961450712,0,unio.musical.poblafarnals@gmail.com,0,46199,la Pobla de Farnals,Pobla De Farnals (La),l'Horta Nord,València/Valencia,39.578645,-0.326865,A,ALTA,N,2,CENTROS
POINT (726793.933823908 4367816.19574558),2688,46020832,ESCOLA PRIVADA DE MÚSICA SANTA CECILIA CASTELLAR-OLIVERAL,1194,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,SANTA CECILIA CASTELLAR-OLIVERAL,PRIVADO,G96359559,ESCUELA DE MÚSICA SANTA CECILIA CASTELLAR-OLIVERAL,"CL. FORTUNA, 7",46026,963753223,963753223,umscco@gmail.com,http://www.umcastellaroliveral.com/,46250,València,Castellar-Oliveral,València,València/Valencia,39.430061,-0.365038,A,ALTA,N,2,CENTROS
POINT (707851.271360927 4299782.38258694),2689,46020844,ESCOLA PRIVADA DE MÚSICA UNION ARTÍSTICA MUSICAL,1194,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,UNIÓN ARTÍSTICA MUSICAL,PRIVADO,G96164579,JOVENTUTS MUSICALS DE LA VALL D'ALBAIDA D'OTOS,"CL. DOS DE MAYO, 72",46870,962381030,962381030,escoladmusica@suamontinyent.com,http://www.suamontinyent.com,46184,Ontinyent,Ontinyent,la Vall d'Albaida,València/Valencia,38.822315,-0.605769,A,ALTA,N,2,CENTROS
POINT (637397.741497414 4389844.68997965),2690,46020856,ESCUELA PRIVADA DE MÚSICA UNIÓN MUSICAL LA MAR-CHICA,1194,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,UNIÓN MUSICAL LA MAR-CHICA,PRIVADO,G46191391,UNIÓN MUSICAL LA MAR-CHICA,"CL. UNIÓN MUSICAL LA MAR-CHICA, 1",46330,962181006,0,lamar-chica@hotmail.com,0,46080,Camporrobles,Camporrobles,La Plana de Utiel-Requena,València/Valencia,39.647365,-1.398614,A,ALTA,N,2,CENTROS
POINT (726876.027388665 4367554.4068751),2691,46020868,ESCOLA PRIVADA DE MÚSICA C.INSTR. MUSICAL CASTELLAR-OLIVERAL,1194,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,CENTRO INSTR. MÚSICA CASTELLAR-OLIVERAL,PRIVADO,G96172408,CENTRO INSTRUCTIVO MUSICAL CASTELLAR-OLIVERAL,"CL. SAN SALVADOR, 99",46026,963964813,963962418,cimcastellaroliveral@hotmail.com,http://www.cimcastellaroliveral.com/index.htm,46250,València,Castellar-Oliveral,València,València/Valencia,39.427683,-0.364174,A,ALTA,N,2,CENTROS
POINT (724662.250915569 4380489.12815925),2692,46020871,ESCOLA PRIVADA DE MÚSICA AGRUPACIÓN MUSICAL,1194,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,AGRUPACIÓN MUSICAL,PRIVADO,G46880654,AGRUPACIÓN MUSICAL DE ALFARA DEL PATRIARCA,"PZ. SAN JUAN DE RIBERA, 4",46115,961392642,0,amalfara@hotmail.com,0,46025,Alfara del Patriarca,Alfara Del Patriarca,l'Horta Nord,València/Valencia,39.544691,-0.385509,A,ALTA,N,2,CENTROS
POINT (720075.949310759 4360964.92656934),2693,46020881,ESCOLA PRIVADA DE MÚSICA SANTA CECILIA,1194,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,SANTA CECILIA,PRIVADO,G96370135,ASOC. ESCOLA DE MUSICA SANTA CECILIA DE ALCÁCER.,"PZ. CASTELL, 3",46290,961230928,961230066,somualcasser@hotmail.com,0,46015,Alcàsser,Alcàsser,l'Horta Sud,València/Valencia,39.370129,-0.445268,A,ALTA,N,2,CENTROS
POINT (729422.508943962 4370251.46136265),2694,46020893,ESCOLA PRIVADA DE MÚSICA CENTRE DE MÚSICA NATZARET,1194,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,CENTRE DE MÚSICA NATZARET,PRIVADO,G46814844,CENTRE MÚSICA I DANSA NATZARET,"CL. MAYOR DE NAZARET, 45",46024,963240065,963253677,cmdnatzaret@gmail.com,0,46250,València,València,València,València/Valencia,39.451285,-0.333693,A,ALTA,N,2,CENTROS
POINT (741107.170050534 4324061.09647392),2695,46020901,ESCOLA PRIVADA DE MÚSICA,1194,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,,PRIVADO,G96336607,ASOCIACIÓN ESCUELA DE MÚSICA DE XERACO,"CL. SANT ROC, 29",46770,962890345,0,musicalxeraco@hotmail.com,0,46143,Xeraco,Xeraco,la Safor,València/Valencia,39.032369,-0.214547,A,ALTA,N,2,CENTROS
POINT (743423.242678521 4311080.95941374),2696,46020911,ESCOLA PRIVADA DE MÚSICA,1194,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,,PRIVADO,G46672465,ASOCIACIÓN ARTÍSTICO MUSICAL SANT BLAI,"CL. BOAMIT, 26",46721,962801440,962958203,musicasantblaipotries@fsmcv.org,0,46198,Potries,Potries,la Safor,València/Valencia,38.914899,-0.19244,A,ALTA,N,2,CENTROS
POINT (677788.725732615 4345674.02259312),2697,46020923,ESCUELA PRIVADA DE MÚSICA EL CORBINET,1194,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,EL CORBINET,PRIVADO,G96364336,ASOCIACIÓN ESCUELA DE MÚSICA EL CORBINET,"CL. CONSTITUCIÓN, 5",46199,962517286,0,juanluistormo@hotmail.com,0,46099,Cortes de Pallás,Cortes De Pallás,El Valle de Cofrentes-Ayora,València/Valencia,39.242175,-0.939865,A,ALTA,N,2,CENTROS
POINT (720580.186210389 4368393.69899839),2698,46020935,ESCOLA PRIVADA DE MÚSICA JOSÉ MARIA ROIG,1194,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,JOSÉ MARÍA ROIG,PRIVADO,G46173563,UNIÓN MUSICAL DE PICANYA,"CL. BONAVISTA, 2",46210,961565972,0,javi19pe@gmail.com,0,46193,Picanya,Picanya,l'Horta Sud,València/Valencia,39.436872,-0.436972,A,ALTA,N,2,CENTROS
POINT (731582.782991904 4385438.51021255),2699,46020947,ESCOLA PRIVADA DE MÚSICA SANTA MARÍA DEL PUIG,1194,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,SANTA MARÍA DEL PUIG,PRIVADO,G96327838,ASOCIACIÓN ESCUELA DE MÚSICA SANTA MARÍA DEL PUIG,"AV. VIRGEN DEL PUIG, 29",46540,961472009,0,escolasump@gmail.com,http://www.sumpuig.com/escola,46204,el Puig de Santa Maria,Puig De Santa Maria (El),l'Horta Nord,València/Valencia,39.587399,-0.303328,A,ALTA,N,2,CENTROS
POINT (663161.065667509 4372644.99303552),2700,46020959,ESCUELA PRIVADA DE MÚSICA SANTA CECILIA,1194,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,SANTA CECILIA,PRIVADO,G96360573,ASOCIACIÓN ESCUELA DE MÚSICA SANTA CECILIA REQUENA,"CL. RAFAEL BERNABEU, 1-2",46340,962305144,0,info@santaceciliaderequena.org,http://www.santaceciliaderequena.org/,46213,Requena,Requena,La Plana de Utiel-Requena,València/Valencia,39.487946,-1.10271,A,ALTA,N,2,CENTROS
POINT (700277.298517767 4307882.67257078),2701,46020960,ESCOLA PRIVADA DE MÚSICA CONSTANTINO TORREGROSA MORANT,1194,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,CONSTANTINO TORREGROSA MORANT,PRIVADO,G46377107,UNIÓ PROTECTORA MUSICAL DE VALLADA,"CL. JOSÉ RIBERA DE ESPAÑOLETO, 6",46691,962257062,0,upmvallada@gmail.com,0,46251,Vallada,Vallada,la Costera,València/Valencia,38.897007,-0.690587,A,ALTA,N,2,CENTROS
POINT (744423.301378295 4314243.0902121),2702,46020972,ESCOLA PRIVADA DE MÚSICA ASOCIACIÓN MUSICAL L'ALMOINA,1194,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ASOCIACIÓN MUSICAL L'ALMOINA,PRIVADO,G46937306,ASOCIACIÓN MUSICAL L'ALMOINA,"CL. EL CASTELL, 2",46723,690312305,0,x46723@gmail.com,0,46034,Almoines,Almoines,la Safor,València/Valencia,38.943082,-0.179791,A,ALTA,N,2,CENTROS
POINT (729107.97510157 4383493.65427054),2703,46020996,E. DE MÚSICA MUNICIPAL,1191,ESCUELA PÚBLICA DE MÚSICA,ESCOLA PÚBLICA DE MÚSICA,MUNICIPAL,PÚBLICO,P4616600E,AJUNTAMENT DE MASSAMAGRELL,"PS. REI EN JAUME, 4",46130,961440051,961445075,centrecultural@massamagrell.es,0,46164,Massamagrell,Massamagrell,l'Horta Nord,València/Valencia,39.570559,-0.332788,A,ALTA,N,2,CENTROS
POINT (737078.62559033 4338654.38855182),2704,46021009,CENTRE ENS. PROFESSIONALS DE MÚSICA SANTA CECILIA,1147,CENTRO AUTORIZADO DE ENSEÑANZAS ARTÍSTICAS PROFESIONALES DE MÚSICA,CENTRE AUTORITZAT D'ENSENYANCES ARTÍSTIQUES PROFESSIONALS DE MÚSICA,SANTA CECILIA,PRIVADO,G46150793,ASOCIACIÓN SOCIEDAD MUSICAL INSTRUCTIVA SANTA CECIL,"CL. DEL RIU, 7",46400,961723451,961722011,info@santaceciliacullera.com,http://www.santaceciliacullera.com,46105,Cullera,Cullera,la Ribera Baixa,València/Valencia,39.164823,-0.255947,A,ALTA,N,2,CENTROS
POINT (725075.418777936 4367167.68451003),2705,46021010,ESCOLA PRIVADA DE MÚSICA SANTA CECILIA,1194,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,SANTA CECILIA,PRIVADO,G96357744,ASOCIACIÓN ESCUELA DE MÚSICA SANTA CECILIA SEDAVI,"CL. MUSICAL, 17",46910,963751094,0,musicalsedavi@gmail.com,0,46223,Sedaví,Sedaví,l'Horta Sud,València/Valencia,39.424674,-0.385203,A,ALTA,N,2,CENTROS
POINT (658500.328225056 4376211.14796469),2706,46021022,ESCUELA PRIVADA DE MÚSICA MÚSICO JAIME HERNÁNDEZ,1194,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,MÚSICO JAIME HERNÁNDEZ,PRIVADO,G96337654,ASOCIACIÓN ESCUELA DE MÚSICA LA ARMÓNICA S.ANTONIO,"CL. BODEGAS, 1",46390,962320116,0,armonicasanantonio@gmail.com,0,46213,Requena,San Antonio,La Plana de Utiel-Requena,València/Valencia,39.520934,-1.156031,A,ALTA,N,2,CENTROS
POINT (749576.348414816 4312250.34472049),2707,46021034,ESCOLA PRIVADA DE MÚSICA OLIVA-AAMO,1194,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,OLIVA-AAMO,PRIVADO,G96550264,ASSOCIACIÓ ARTÍSTICO-MUSICAL D'OLIVA,"PS. JAUME I, 4-6",46780,962856119,0,escola@aamoliva.org,0,46181,Oliva,Oliva,la Safor,València/Valencia,38.923696,-0.121129,A,ALTA,N,2,CENTROS
POINT (727064.875778969 4306167.12299416),2708,46021046,ESCOLA PRIVADA DE MÚSICA I DANSA BENICADELL,1196,ESCUELA PRIVADA DE MÚSICA Y DANZA,ESCOLA PRIVADA DE MÚSICA I DANSA,BENICADELL,PRIVADO,G96902705,ESCOLA DE MÚSICA I DANSA DE CASTELLÓ DE RUGAT,"CL. SAN VICENTE, 19",46841,670780891,0,jajues@hotmail.com,0,46090,Castelló de Rugat,Castelló De Rugat,la Vall d'Albaida,València/Valencia,38.875048,-0.382547,A,ALTA,N,2,CENTROS
POINT (694794.979211863 4305203.93030972),2709,46021058,ESCOLA PRIVADA DE MÚSICA FRANCISCO BELDA,1194,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,FRANCISCO BELDA,PRIVADO,G96318274,ESCUELA DE MÚSICA FRANCISCO BELDA,"CL. SANTAS RELIQUIAS, 1-3",46640,962260660,0,laconstanciamoixent@gmail.com,0,46170,Moixent/Mogente,Moixent,la Costera,València/Valencia,38.874119,-0.754518,A,ALTA,N,2,CENTROS
POINT (720456.271831952 4333338.39501476),2710,46021061,ESCOLA PRIVADA DE MÚSICA LIRA CARCAIXENTINA,1194,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,LIRA CARCAIXENTINA,PRIVADO,G46174405,BANDA MUSICAL LIRA CARCAIXENTINA,"CL. JULIÁN RIBERA, 11",46740,962430006,0,liracarcaixentina@gmail.com,http://liracarcaixentina.org/,46083,Carcaixent,Carcaixent,la Ribera Alta,València/Valencia,39.121338,-0.449885,A,ALTA,N,2,CENTROS
POINT (720794.439039017 4393034.89238649),2711,46021071,ESCOLA PRIVADA DE MÚSICA SANTA CECILIA,1194,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,SANTA CECILIA,PRIVADO,G46173688,ESCUELA DE MÚSICA SANTA CECILIA DE NÁQUERA,"CL. COLLADO, 7",46119,961682067,0,smscnaquera@hotmail.es,http://smscn.wordpress.com/,46178,Nàquera/Náquera,Náquera,el Camp de Túria,València/Valencia,39.658623,-0.426298,A,ALTA,N,2,CENTROS
POINT (720648.079001298 4396044.40038978),2712,46021083,ESCOLA PRIVADA DE MÚSICA LA PRIMITIVA,1194,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,LA PRIMITIVA,PRIVADO,G46175667,ASOCIACIÓN MUSICAL LA PRIMITIVA,"CL. SAGUNTO, 31",46118,690077872,0,laprimitivadeserra@fsmcv.org,0,46228,Serra,Serra,el Camp de Túria,València/Valencia,39.68575,-0.426997,A,ALTA,N,2,CENTROS
POINT (729629.883454342 4372342.51624053),2713,46021095,ESCOLA PRIVADA DE MÚSICA POBLADOS MARÍTIMOS,1194,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,POBLADOS MARÍTIMOS,PRIVADO,G96364625,ESCUELA DE MÚSICA POBLADOS MARÍTIMOS,"CL. ESCALANTE, 201",46011,963550804,0,administracion@pobladosmaritimos.com,http://www.pobladosmaritimos.com/,46250,València,València,València,València/Valencia,39.470051,-0.330566,A,ALTA,N,2,CENTROS
POINT (729534.072639426 4371731.06733318),2714,46021101,ESCOLA PRIVADA DE MÚSICA DEL PUERTO,1194,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,DEL PUERTO,PRIVADO,G96334693,ESCUELA DE MÚSICA DEL PUERTO,"CL. ROSARIO, 31",46011,963672333,0,sociedad@ateneomusicaldelpuerto.es,http://www.ateneomusicaldelpuerto.es,46250,València,València,València,València/Valencia,39.464573,-0.331889,A,ALTA,N,2,CENTROS
POINT (717691.135298752 4313674.95736093),2715,46021125,ESCOLA PRIVADA DE MÚSICA,1194,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,,PRIVADO,G96050638,AGRUPACIÓN MUSICAL SANTA ANA DE BELLÚS,"CL. SAN GREGORIO, 34",46839,616328996,0,bandabellus@yahoo.com,0,46049,Bellús,Bellús,la Vall d'Albaida,València/Valencia,38.945011,-0.48812,A,ALTA,N,2,CENTROS
POINT (737207.861331861 4338508.09163525),2716,46021149,ESCOLA PRIVADA DE MÚSICA  ATENEO M.JOAQUÍN OLIVERT PELLICER,1194,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ATENEO MUSICAL JOAQUÍN OLIVERT PELLICER,PRIVADO,G46086401,ASOCIACIÓN ATENEO MUSICAL DE CULLERA,"CL. PINTOR SOROLLA, S/N",46400,961722324,961722324,ateneu@ateneumusical.com,http://www.ateneumusical.com/,46105,Cullera,Cullera,la Ribera Baixa,València/Valencia,39.163471,-0.254504,A,ALTA,N,2,CENTROS
POINT (723944.652210282 4373375.04461451),2717,46021150,ESCOLA PRIVADA DE MÚSICA AULA DE MÚSICA DIVISI,1194,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,DIVISI,PRIVADO,G96903646,ASOCIACIÓN CULTURAL AULA DE MÚSICA DIVISI,"CL. DOCTOR CALATAYUD BAYA, 2",46015,963479595,963479595,maselfa@divisi.es,0,46250,València,València,València,València/Valencia,39.480843,-0.396245,A,ALTA,N,2,CENTROS
POINT (730096.846474307 4341994.09081273),2718,46021162,ESCOLA PRIVADA DE MÚSICA,1194,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,,PRIVADO,G96363395,ESCOLA DE MÚSICA DE RIOLA,"CL. SAN CRISTOBAL, 46",46417,961702754,0,escolamusicariola@gmail.com,0,46215,Riola,Riola,la Ribera Baixa,València/Valencia,39.196759,-0.335539,A,ALTA,N,2,CENTROS
POINT (708684.688394142 4316490.35732663),2719,46021174,ESCOLA PRIVADA DE MÚSICA DE LA SOCIEDAD UNIÓN MUSICAL,1194,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,SOCIEDAD UNIÓN MUSICAL,PRIVADO,G46176459,SOCIEDAD UNIÓN MUSICAL,"PZ. PAÍS VALENCIÀ, S/N",46690,962245511,0,sumalcudiadecrespins@fsmcv.org,0,46020,l'Alcúdia de Crespins,Alcúdia De Crespins (L'),la Costera,València/Valencia,38.972549,-0.591097,A,ALTA,N,2,CENTROS
POINT (718616.395024703 4374194.07586544),2720,46021186,ESCOLA PRIVADA DE MÚSICA DE LA ARTÍSTICA MANISENSE,1194,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,LA ARTÍSTICA MANISENSE,PRIVADO,G46155404,SOCIEDAD MUSICAL LA ARTÍSTICA MANISENSE,"PS. GUILLERMO DE OSMA, 3",46940,961531783,961531783,secretaria@artisticamanisense.org,0,46159,Manises,Manises,l'Horta Sud,València/Valencia,39.489586,-0.457869,A,ALTA,N,2,CENTROS
POINT (743873.00056134 4313176.58015486),2721,46021198,ESCOLA PRIVADA DE MÚSICA AGRUP. ART. MUSICAL AUSIÀS MARCH,1194,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,AGRUPACIÓN ARTISTÍCO MUSICAL AUSIÀS MARCH,PRIVADO,G46703039,AGRUPACIÓ ARTÍSTICO-MUSICAL AUSIÀS MARCH,"CL. ESCOLES, 5",46722,962800774,0,agrup.music-ausiasmarch@hotmail.com,0,46055,Beniarjó,Beniarjó,la Safor,València/Valencia,38.933636,-0.186513,A,ALTA,N,2,CENTROS
POINT (699499.504368935 4330393.85412417),2722,46021204,ESCUELA PRIVADA DE MÚSICA FOMENTO MUSICAL,1194,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,FOMENTO MUSICAL,PRIVADO,G46173142,ASOCIACIÓN FOMENTO MUSICAL DE NAVARRÉS,"CL. ALEGRÍA DE LA HUERTA, 8",46823,962251100,0,salvasc@hotmail.com,0,46179,Navarrés,Navarrés,La Canal de Navarrés,València/Valencia,39.099876,-0.692973,A,ALTA,N,2,CENTROS
POINT (704928.599826368 4330188.25377091),2723,46021216,ESCOLA PRIVADA DE MÚSICA JOSEP ROSELL,1194,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,JOSEP ROSELL,PRIVADO,G46173175,UNIÓN MUSICAL EL XÚQUER DE SUMACÀRCER,"CL. ESPRONCEDA, 2",46295,625448175,0,elxuquerum@gmail.com,http://umelxuquer.wordpress.com/,46236,Sumacàrcer,Sumacàrcer,la Ribera Alta,València/Valencia,39.096766,-0.630302,A,ALTA,N,2,CENTROS
POINT (688978.143157684 4361843.68932489),2724,46021228,ESCUELA PRIVADA DE MÚSICA MAESTRO BARCELÓ,1194,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,MAESTRO BARCELÓ,PRIVADO,G96365572,ASOCIACIÓN ESCUELA DE MÚSICA MAESTRO BARCELÓ,"CL. DOCTOR ÁLVAREZ GARIJO, 3",46367,962508514,0,escuelamaestrobarcelo@gmail.com,0,46261,Yátova,Yátova,La Hoya de Buñol,València/Valencia,39.385406,-0.805748,A,ALTA,N,2,CENTROS
POINT (723116.995102392 4364114.62593949),2725,46021241,ESCOLA PRIVADA DE MÚSICA JUVENTUD MUSICAL DE ALBAL,1194,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,JUVENTUD MUSICAL DE ALBAL,PRIVADO,G46172268,ASOCIACIÓN JUVENTUD MUSICAL DE ALBAL,"CL. SAN CARLOS, S/N",46470,961269817,0,musialbal@gmail.com,0,46007,Albal,Albal,l'Horta Sud,València/Valencia,39.397701,-0.408951,A,ALTA,N,2,CENTROS
